Cruise,Station Name,Date,Month,Parameter,Result,Units
WQFEB17,A4,2/8/2017,FEB,CHLA,9.2,ppb
WQFEB17,C1,2/8/2017,FEB,CHLA,5.4,ppb
WQFEB17,D3,2/8/2017,FEB,CHLA,3.8,ppb
WQFEB17,B3,2/8/2017,FEB,CHLA,5.8,ppb
WQFEB17,15,2/14/2017,FEB,CHLA,2.2,ppb
WQFEB17,E1,2/14/2017,FEB,CHLA,1.9,ppb
WQFEB17,F2,2/14/2017,FEB,CHLA,4.1,ppb
WQFEB17,F3,2/14/2017,FEB,CHLA,1.8,ppb
WQFEB17,H4,2/14/2017,FEB,CHLA,1.4,ppb
WQFEB17,H6,2/14/2017,FEB,CHLA,1.8,ppb
CHFEB17,09,2/21/2017,FEB,CHLA,0.59,ppb
CHFEB17,C2,2/21/2017,FEB,CHLA,0.2,ppb
CHFEB17,C1,2/21/2017,FEB,CHLA,0.19,ppb
CHFEB17,A4,2/21/2017,FEB,CHLA,0.98,ppb
WQFEB18,F3,2/6/2018,FEB,CHLA,5,ppb
WQFEB18,F2,2/6/2018,FEB,CHLA,3.7,ppb
WQFEB18,E1,2/6/2018,FEB,CHLA,4.8,ppb
WQFEB18,H6,2/6/2018,FEB,CHLA,3.2,ppb
WQFEB18,H4,2/6/2018,FEB,CHLA,4.1,ppb
WQFEB18,15,2/6/2018,FEB,CHLA,4.4,ppb
WQFEB18,C1,2/8/2018,FEB,CHLA,4.5,ppb
WQFEB18,A4,2/8/2018,FEB,CHLA,5.5,ppb
WQFEB18,D3,2/8/2018,FEB,CHLA,5.7,ppb
WQFEB18,09,2/8/2018,FEB,CHLA,3.1,ppb
WQFEB18,B3,2/8/2018,FEB,CHLA,3.5,ppb
WQFEB18,C2,2/8/2018,FEB,CHLA,4.3,ppb
WQFEB18,K2,2/9/2018,FEB,CHLA,6.1,ppb
WQFEB18,M3,2/9/2018,FEB,CHLA,5.2,ppb
WQFEB18,J2,2/9/2018,FEB,CHLA,6.7,ppb
WQFEB18,H2,2/9/2018,FEB,CHLA,5.6,ppb
WQFEB18,I2,2/9/2018,FEB,CHLA,5.1,ppb
CHFEB18,C2,2/20/2018,FEB,CHLA,1.5,ppb
CHFEB18,C1,2/20/2018,FEB,CHLA,1.5,ppb
CHFEB18,A4,2/20/2018,FEB,CHLA,9.2,ppb
CHFEB18,09,2/20/2018,FEB,CHLA,6.6,ppb
CHFEB18,E1,2/20/2018,FEB,CHLA,1.9,ppb
WQFEB19,J2,2/4/2019,FEB,CHLA,4.2,ppb
WQFEB19,I2,2/4/2019,FEB,CHLA,4.9,ppb
WQFEB19,H6,2/4/2019,FEB,CHLA,5.5,ppb
WQFEB19,H4,2/4/2019,FEB,CHLA,3.4,ppb
WQFEB19,H2,2/4/2019,FEB,CHLA,4.4,ppb
WQFEB19,K2,2/4/2019,FEB,CHLA,3.1,ppb
WQFEB19,M3,2/4/2019,FEB,CHLA,3.3,ppb
WQFEB19,E1,2/6/2019,FEB,CHLA,3.5,ppb
WQFEB19,15,2/6/2019,FEB,CHLA,3,ppb
WQFEB19,F3,2/6/2019,FEB,CHLA,5,ppb
WQFEB19,F2,2/6/2019,FEB,CHLA,11.1,ppb
WQFEB19,D3,2/7/2019,FEB,CHLA,8.5,ppb
WQFEB19,C2,2/7/2019,FEB,CHLA,4.6,ppb
WQFEB19,C1,2/7/2019,FEB,CHLA,5.5,ppb
WQFEB19,B3,2/7/2019,FEB,CHLA,10.8,ppb
WQFEB19,A4,2/7/2019,FEB,CHLA,21.2,ppb
WQFEB19,09,2/7/2019,FEB,CHLA,8.8,ppb
CHFEB19,C1,2/21/2019,FEB,CHLA,8.5,ppb
CHFEB19,B3,2/21/2019,FEB,CHLA,8.2,ppb
CHFEB19,A4,2/21/2019,FEB,CHLA,16.1,ppb
CHFEB19,09,2/21/2019,FEB,CHLA,11.2,ppb
CHFEB19,D3,2/21/2019,FEB,CHLA,10.1,ppb
CHFEB19,C2,2/21/2019,FEB,CHLA,7,ppb
WQFEB20,C2,2/3/2020,FEB,CHLA,11.3,ppb
WQFEB20,B3,2/3/2020,FEB,CHLA,20.4,ppb
WQFEB20,09,2/3/2020,FEB,CHLA,5.5,ppb
WQFEB20,C1,2/3/2020,FEB,CHLA,11.1,ppb
WQFEB20,A4,2/3/2020,FEB,CHLA,10,ppb
WQFEB20,D3,2/3/2020,FEB,CHLA,6.3,ppb
WQFEB20,F2,2/11/2020,FEB,CHLA,6.7,ppb
WQFEB20,H6,2/11/2020,FEB,CHLA,10.5,ppb
WQFEB20,F3,2/11/2020,FEB,CHLA,8.4,ppb
WQFEB20,H4,2/11/2020,FEB,CHLA,7.3,ppb
WQFEB20,15,2/11/2020,FEB,CHLA,16.8,ppb
WQFEB20,E1,2/11/2020,FEB,CHLA,9.9,ppb
WQFEB20,J2,2/13/2020,FEB,CHLA,8.2,ppb
WQFEB20,I2,2/13/2020,FEB,CHLA,5,ppb
WQFEB20,H2,2/13/2020,FEB,CHLA,6.2,ppb
WQFEB20,M3,2/13/2020,FEB,CHLA,5.6,ppb
WQFEB20,K2,2/13/2020,FEB,CHLA,5.6,ppb
WQFEB22,H2,2/1/2022,FEB,CHLA,1.9,ppb
WQFEB22,J2,2/1/2022,FEB,CHLA,1.5,ppb
WQFEB22,I2,2/1/2022,FEB,CHLA,3,ppb
WQFEB22,M3,2/1/2022,FEB,CHLA,1.9,ppb
WQFEB22,K2,2/1/2022,FEB,CHLA,2,ppb
WQFEB22,09,2/2/2022,FEB,CHLA,11.4,ppb
WQFEB22,E1,2/2/2022,FEB,CHLA,5.7,ppb
WQFEB22,C1,2/2/2022,FEB,CHLA,9.4,ppb
WQFEB22,C2,2/2/2022,FEB,CHLA,11.8,ppb
WQFEB22,D3,2/2/2022,FEB,CHLA,9.2,ppb
WQFEB22,B3,2/2/2022,FEB,CHLA,8.2,ppb
WQFEB22,A4,2/2/2022,FEB,CHLA,10.4,ppb
WQFEB22,15,2/3/2022,FEB,CHLA,7.9,ppb
WQFEB22,F2,2/3/2022,FEB,CHLA,3,ppb
WQFEB22,F3,2/3/2022,FEB,CHLA,6.6,ppb
WQFEB22,H4,2/3/2022,FEB,CHLA,3.4,ppb
WQFEB22,H6,2/3/2022,FEB,CHLA,10.9,ppb
WQFEB23,I2,2/6/2023,FEB,CHLA,6.6,ppb
WQFEB23,M3,2/6/2023,FEB,CHLA,1.8,ppb
WQFEB23,K2,2/6/2023,FEB,CHLA,2.3,ppb
WQFEB23,J2,2/6/2023,FEB,CHLA,2.2,ppb
WQFEB23,H2,2/6/2023,FEB,CHLA,4.1,ppb
WQFEB23,09,2/7/2023,FEB,CHLA,3.1,ppb
WQFEB23,A4,2/7/2023,FEB,CHLA,8.2,ppb
WQFEB23,B3,2/7/2023,FEB,CHLA,3.1,ppb
WQFEB23,C1,2/7/2023,FEB,CHLA,1.5,ppb
WQFEB23,C2,2/7/2023,FEB,CHLA,3,ppb
WQFEB23,D3,2/7/2023,FEB,CHLA,2,ppb
WQFEB23,H4,2/8/2023,FEB,CHLA,4.6,ppb
WQFEB23,F3,2/8/2023,FEB,CHLA,4.2,ppb
WQFEB23,F2,2/8/2023,FEB,CHLA,5.5,ppb
WQFEB23,E1,2/8/2023,FEB,CHLA,3.1,ppb
WQFEB23,15,2/8/2023,FEB,CHLA,0.9,ppb
WQFEB23,H6,2/8/2023,FEB,CHLA,1.9,ppb
WQFEB24,H2,2/5/2024,FEB,CHLA,1.4,ppb
WQFEB24,I2,2/5/2024,FEB,CHLA,1.7,ppb
WQFEB24,J2,2/5/2024,FEB,CHLA,1.5,ppb
WQFEB24,M3,2/5/2024,FEB,CHLA,2,ppb
WQFEB24,K2,2/5/2024,FEB,CHLA,2,ppb
WQFEB24,09,2/6/2024,FEB,CHLA,3,ppb
WQFEB24,D3,2/6/2024,FEB,CHLA,3.8,ppb
WQFEB24,A4,2/6/2024,FEB,CHLA,11.3,ppb
WQFEB24,C2,2/6/2024,FEB,CHLA,4.9,ppb
WQFEB24,C1,2/6/2024,FEB,CHLA,9,ppb
WQFEB24,B3,2/6/2024,FEB,CHLA,12.7,ppb
WQFEB24,E1,2/7/2024,FEB,CHLA,3.7,ppb
WQFEB24,H6,2/7/2024,FEB,CHLA,4.3,ppb
WQFEB24,H4,2/7/2024,FEB,CHLA,2.8,ppb
WQFEB24,F3,2/7/2024,FEB,CHLA,2.9,ppb
WQFEB24,15,2/7/2024,FEB,CHLA,6.1,ppb
WQFEB24,F2,2/7/2024,FEB,CHLA,1.7,ppb
CHFEB24,E1,2/22/2024,FEB,CHLA,4.79,ppb
CHFEB24,D3,2/22/2024,FEB,CHLA,5,ppb
CHFEB24,C1,2/22/2024,FEB,CHLA,4.07,ppb
CHFEB24,B3,2/22/2024,FEB,CHLA,4.51,ppb
CHFEB24,A4,2/22/2024,FEB,CHLA,19.42,ppb
CHFEB24,09,2/22/2024,FEB,CHLA,10.48,ppb
CHFEB24,C2,2/22/2024,FEB,CHLA,6.01,ppb
WQJAN04,J2,1/5/2004,JAN,CHLA,1.8,ug/L
WQJAN04,H2,1/5/2004,JAN,CHLA,2.5,ug/L
WQJAN04,I2,1/5/2004,JAN,CHLA,2.6,ug/L
WQJAN04,K2,1/5/2004,JAN,CHLA,0.8,ug/L
WQJAN04,M3,1/5/2004,JAN,CHLA,1.9,ug/L
WQJAN04,H4,1/13/2004,JAN,CHLA,3.8,ug/L
WQJAN04,F3,1/13/2004,JAN,CHLA,3.2,ug/L
WQJAN04,H6,1/13/2004,JAN,CHLA,5.2,ug/L
WQJAN04,15,1/13/2004,JAN,CHLA,14.5,ug/L
WQJAN05,I2,1/10/2005,JAN,CHLA,2.5,ug/L
WQJAN05,M3,1/10/2005,JAN,CHLA,0.9,ug/L
WQJAN05,K2,1/10/2005,JAN,CHLA,0.7,ug/L
WQJAN05,H2,1/10/2005,JAN,CHLA,3,ug/L
WQJAN05,J2,1/10/2005,JAN,CHLA,1.1,ug/L
WQJAN05,F2,1/11/2005,JAN,CHLA,3.6,ug/L
WQJAN05,C2,1/11/2005,JAN,CHLA,4.1,ug/L
WQJAN05,15,1/11/2005,JAN,CHLA,4.4,ug/L
WQJAN05,H4,1/11/2005,JAN,CHLA,3,ug/L
WQJAN05,E1,1/11/2005,JAN,CHLA,3,ug/L
WQJAN05,H6,1/11/2005,JAN,CHLA,3,ug/L
WQJAN05,F3,1/11/2005,JAN,CHLA,3.1,ug/L
WQJAN05,C1,1/13/2005,JAN,CHLA,3.8,ug/L
WQJAN05,B3,1/13/2005,JAN,CHLA,5.1,ug/L
WQJAN05,D3,1/13/2005,JAN,CHLA,3.3,ug/L
WQJAN05,A4,1/13/2005,JAN,CHLA,4.4,ug/L
WQJAN05,09,1/13/2005,JAN,CHLA,3.4,ug/L
WQJAN07,I2,1/11/2007,JAN,CHLA,2.962155,ug/L
WQJAN07,J2,1/11/2007,JAN,CHLA,1.494421,ug/L
WQJAN07,M3,1/11/2007,JAN,CHLA,0.8806407,ug/L
WQJAN07,K2,1/11/2007,JAN,CHLA,0.9340128,ug/L
WQJAN07,H2,1/11/2007,JAN,CHLA,1.734595,ug/L
WQJAN07,H4,1/11/2007,JAN,CHLA,2.028142,ug/L
WQJAN07,H6,1/11/2007,JAN,CHLA,2.908783,ug/L
WQJAN07,D3,1/18/2007,JAN,CHLA,3.575935,ug/L
WQJAN07,15,1/18/2007,JAN,CHLA,2.161573,ug/L
WQJAN07,E1,1/18/2007,JAN,CHLA,2.58855,ug/L
WQJAN07,F2,1/18/2007,JAN,CHLA,2.561864,ug/L
WQJAN07,F3,1/18/2007,JAN,CHLA,1.97477,ug/L
WQJAN07,09,1/19/2007,JAN,CHLA,2.72198,ug/L
WQJAN07,A4,1/19/2007,JAN,CHLA,2.962155,ug/L
WQJAN07,C2,1/19/2007,JAN,CHLA,1.814654,ug/L
WQJAN07,C1,1/19/2007,JAN,CHLA,3.122272,ug/L
WQJAN07,B3,1/19/2007,JAN,CHLA,3.095585,ug/L
WQJAN08,J2,1/7/2008,JAN,CHLA,3.4,ug/L
WQJAN08,K2,1/7/2008,JAN,CHLA,2.8,ug/L
WQJAN08,M3,1/7/2008,JAN,CHLA,2.9,ug/L
WQJAN08,H4,1/7/2008,JAN,CHLA,5,ug/L
WQJAN08,H2,1/7/2008,JAN,CHLA,4.5,ug/L
WQJAN08,I2,1/7/2008,JAN,CHLA,4.2,ug/L
WQJAN08,H6,1/7/2008,JAN,CHLA,4.9,ug/L
WQJAN08,15,1/8/2008,JAN,CHLA,11.2,ug/L
WQJAN08,E1,1/8/2008,JAN,CHLA,5,ug/L
WQJAN08,F3,1/8/2008,JAN,CHLA,6.2,ug/L
WQJAN08,F2,1/8/2008,JAN,CHLA,4.3,ug/L
WQJAN08,D3,1/10/2008,JAN,CHLA,12.7,ug/L
WQJAN08,09,1/10/2008,JAN,CHLA,4.8,ug/L
WQJAN08,A4,1/10/2008,JAN,CHLA,4.2,ug/L
WQJAN08,B3,1/10/2008,JAN,CHLA,8.7,ug/L
WQJAN08,C1,1/10/2008,JAN,CHLA,4.9,ug/L
WQJAN08,C2,1/10/2008,JAN,CHLA,8.4,ug/L
WQJAN09,A4,1/12/2009,JAN,CHLA,2.5,ug/L
WQJAN09,C2,1/12/2009,JAN,CHLA,2.8,ug/L
WQJAN09,C1,1/12/2009,JAN,CHLA,2.7,ug/L
WQJAN09,B3,1/12/2009,JAN,CHLA,3,ug/L
WQJAN09,09,1/12/2009,JAN,CHLA,3.1,ug/L
WQJAN09,D3,1/12/2009,JAN,CHLA,1.5,ug/L
WQJAN09,H2,1/13/2009,JAN,CHLA,2.6,ug/L
WQJAN09,15,1/13/2009,JAN,CHLA,3.7,ug/L
WQJAN09,H4,1/13/2009,JAN,CHLA,2.5,ug/L
WQJAN09,F3,1/13/2009,JAN,CHLA,3.8,ug/L
WQJAN09,H6,1/13/2009,JAN,CHLA,2.1,ug/L
WQJAN09,F2,1/13/2009,JAN,CHLA,2.6,ug/L
WQJAN09,E1,1/13/2009,JAN,CHLA,3.5,ug/L
WQJAN09,I2,1/16/2009,JAN,CHLA,2.6,ug/L
WQJAN09,K2,1/16/2009,JAN,CHLA,2.7,ug/L
WQJAN09,J2,1/16/2009,JAN,CHLA,3.5,ug/L
WQJAN10,M3,1/5/2010,JAN,CHLA,1.8,ug/L
WQJAN10,K2,1/5/2010,JAN,CHLA,1.8,ug/L
WQJAN10,J2,1/5/2010,JAN,CHLA,2.4,ug/L
WQJAN10,I2,1/5/2010,JAN,CHLA,1.7,ug/L
WQJAN10,H2,1/5/2010,JAN,CHLA,1.5,ug/L
WQJAN10,F3,1/8/2010,JAN,CHLA,2.2,ug/L
WQJAN10,E1,1/8/2010,JAN,CHLA,2.1,ug/L
WQJAN10,F2,1/8/2010,JAN,CHLA,1.6,ug/L
WQJAN10,H6,1/8/2010,JAN,CHLA,2.2,ug/L
WQJAN10,15,1/8/2010,JAN,CHLA,2.8,ug/L
WQJAN10,H4,1/8/2010,JAN,CHLA,1.5,ug/L
WQJAN10,09,1/12/2010,JAN,CHLA,3.1,ug/L
WQJAN10,C1,1/12/2010,JAN,CHLA,2.2,ug/L
WQJAN10,D3,1/12/2010,JAN,CHLA,3.4,ug/L
WQJAN10,C2,1/12/2010,JAN,CHLA,2.5,ug/L
WQJAN10,A4,1/12/2010,JAN,CHLA,1.7,ug/L
WQJAN10,B3,1/12/2010,JAN,CHLA,2.8,ug/L
WQJAN11,15,1/4/2011,JAN,CHLA,3.4,ug/L
WQJAN11,F3,1/4/2011,JAN,CHLA,3.8,ug/L
WQJAN11,F2,1/4/2011,JAN,CHLA,5.6,ug/L
WQJAN11,E1,1/4/2011,JAN,CHLA,3.4,ug/L
WQJAN11,I2,1/6/2011,JAN,CHLA,2.4,ug/L
WQJAN11,H4,1/6/2011,JAN,CHLA,2.2,ug/L
WQJAN11,H2,1/6/2011,JAN,CHLA,3.6,ug/L
WQJAN11,H6,1/6/2011,JAN,CHLA,2.6,ug/L
WQJAN11,J2,1/6/2011,JAN,CHLA,3.4,ug/L
WQJAN11,D3,1/14/2011,JAN,CHLA,5.2,ug/L
WQJAN11,C2,1/14/2011,JAN,CHLA,8.4,ug/L
WQJAN11,C1,1/14/2011,JAN,CHLA,6.4,ug/L
WQJAN11,B3,1/14/2011,JAN,CHLA,13.8,ug/L
WQJAN11,A4,1/14/2011,JAN,CHLA,8.6,ug/L
WQJAN11,09,1/14/2011,JAN,CHLA,9.4,ug/L
WQJAN12,M3,1/5/2012,JAN,CHLA,0.9,ug/L
WQJAN12,K2,1/5/2012,JAN,CHLA,1.2,ug/L
WQJAN12,J2,1/5/2012,JAN,CHLA,0.8,ug/L
WQJAN12,C1,1/9/2012,JAN,CHLA,1.9,ug/L
WQJAN12,B3,1/9/2012,JAN,CHLA,1.9,ug/L
WQJAN12,A4,1/9/2012,JAN,CHLA,2,ug/L
WQJAN12,C2,1/9/2012,JAN,CHLA,1.4,ug/L
WQJAN12,09,1/9/2012,JAN,CHLA,1.5,ug/L
WQJAN12,D3,1/9/2012,JAN,CHLA,1.6,ug/L
WQJAN12,15,1/11/2012,JAN,CHLA,,ug/L
WQJAN12,F3,1/11/2012,JAN,CHLA,1.5,ug/L
WQJAN12,F2,1/11/2012,JAN,CHLA,1.3,ug/L
WQJAN12,E1,1/11/2012,JAN,CHLA,2.1,ug/L
WQJAN12,H2,1/11/2012,JAN,CHLA,1.8,ug/L
WQJAN12,H4,1/11/2012,JAN,CHLA,2.2,ug/L
WQJAN12,H6,1/11/2012,JAN,CHLA,,ug/L
WQJAN12,I2,1/11/2012,JAN,CHLA,1.7,ug/L
WQJAN13,J2,1/9/2013,JAN,CHLA,1.7,ug/L
WQJAN13,M3,1/9/2013,JAN,CHLA,1.2,ug/L
WQJAN13,K2,1/9/2013,JAN,CHLA,0.9,ug/L
WQJAN13,C1,1/10/2013,JAN,CHLA,1.1,ug/L
WQJAN13,E1,1/10/2013,JAN,CHLA,1.2,ug/L
WQJAN13,C2,1/10/2013,JAN,CHLA,1.2,ug/L
WQJAN13,A4,1/10/2013,JAN,CHLA,1.7,ug/L
WQJAN13,D3,1/10/2013,JAN,CHLA,1.6,ug/L
WQJAN13,09,1/10/2013,JAN,CHLA,1.1,ug/L
WQJAN13,B3,1/10/2013,JAN,CHLA,1.7,ug/L
WQJAN13,H2,1/11/2013,JAN,CHLA,1.4,ug/L
WQJAN13,H6,1/11/2013,JAN,CHLA,1.4,ug/L
WQJAN13,F3,1/11/2013,JAN,CHLA,0.9,ug/L
WQJAN13,F2,1/11/2013,JAN,CHLA,1.2,ug/L
WQJAN13,15,1/11/2013,JAN,CHLA,3.3,ug/L
WQJAN13,H4,1/11/2013,JAN,CHLA,1,ug/L
WQJAN13,I2,1/11/2013,JAN,CHLA,0.9,ug/L
WQJAN14,C2,1/9/2014,JAN,CHLA,3,ppb
WQJAN14,09,1/9/2014,JAN,CHLA,2.5,ppb
WQJAN14,B3,1/9/2014,JAN,CHLA,2.1,ppb
WQJAN14,C1,1/9/2014,JAN,CHLA,3.2,ppb
WQJAN14,D3,1/9/2014,JAN,CHLA,2,ppb
WQJAN14,A4,1/9/2014,JAN,CHLA,1.4,ppb
WQJAN14,H4,1/10/2014,JAN,CHLA,1.9,ppb
WQJAN14,H6,1/10/2014,JAN,CHLA,2.2,ppb
WQJAN14,H2,1/10/2014,JAN,CHLA,1.7,ppb
WQJAN14,F3,1/10/2014,JAN,CHLA,2,ppb
WQJAN14,F2,1/10/2014,JAN,CHLA,1.3,ppb
WQJAN14,E1,1/10/2014,JAN,CHLA,2.6,ppb
WQJAN14,15,1/10/2014,JAN,CHLA,4.1,ppb
WQJAN14,J2,1/13/2014,JAN,CHLA,1.1,ppb
WQJAN14,K2,1/13/2014,JAN,CHLA,1.4,ppb
WQJAN14,M3,1/13/2014,JAN,CHLA,1.3,ppb
WQJAN14,I2,1/13/2014,JAN,CHLA,1.2,ppb
WQJAN15,M3,1/12/2015,JAN,CHLA,0.9,ppb
WQJAN15,H2,1/12/2015,JAN,CHLA,2.2,ppb
WQJAN15,K2,1/12/2015,JAN,CHLA,1.5,ppb
WQJAN15,J2,1/12/2015,JAN,CHLA,2,ppb
WQJAN15,I2,1/12/2015,JAN,CHLA,1.9,ppb
WQJAN15,C2,1/14/2015,JAN,CHLA,4.1,ppb
WQJAN15,09,1/14/2015,JAN,CHLA,3.7,ppb
WQJAN15,A4,1/14/2015,JAN,CHLA,7.7,ppb
WQJAN15,C1,1/14/2015,JAN,CHLA,7.7,ppb
WQJAN15,D3,1/14/2015,JAN,CHLA,4.2,ppb
WQJAN15,B3,1/14/2015,JAN,CHLA,7.1,ppb
WQJAN15,15,1/15/2015,JAN,CHLA,10.8,ppb
WQJAN15,H4,1/15/2015,JAN,CHLA,0.6,ppb
WQJAN15,H6,1/15/2015,JAN,CHLA,0.7,ppb
WQJAN15,E1,1/15/2015,JAN,CHLA,5.4,ppb
WQJAN15,F2,1/15/2015,JAN,CHLA,2.8,ppb
WQJAN15,F3,1/15/2015,JAN,CHLA,7.7,ppb
WQJAN16,M3,1/7/2016,JAN,CHLA,0.9,ppb
WQJAN16,K2,1/7/2016,JAN,CHLA,0.7,ppb
WQJAN16,H2,1/7/2016,JAN,CHLA,1.2,ppb
WQJAN16,J2,1/7/2016,JAN,CHLA,1.1,ppb
WQJAN16,I2,1/7/2016,JAN,CHLA,1.1,ppb
WQJAN16,H4,1/8/2016,JAN,CHLA,0.9,ppb
WQJAN16,15,1/8/2016,JAN,CHLA,1.6,ppb
WQJAN16,F3,1/8/2016,JAN,CHLA,0.8,ppb
WQJAN16,H6,1/8/2016,JAN,CHLA,0.9,ppb
WQJAN16,F2,1/8/2016,JAN,CHLA,1.2,ppb
WQJAN16,E1,1/12/2016,JAN,CHLA,1,ppb
WQJAN16,09,1/12/2016,JAN,CHLA,2.1,ppb
WQJAN16,D3,1/12/2016,JAN,CHLA,0.8,ppb
WQJAN16,C2,1/12/2016,JAN,CHLA,2,ppb
WQJAN16,C1,1/12/2016,JAN,CHLA,1.3,ppb
WQJAN16,B3,1/12/2016,JAN,CHLA,2.3,ppb
WQJAN16,A4,1/12/2016,JAN,CHLA,2,ppb
WQJAN17,K2,1/4/2017,JAN,CHLA,2.1,ppb
WQJAN17,J2,1/4/2017,JAN,CHLA,4.2,ppb
WQJAN17,M3,1/4/2017,JAN,CHLA,1.9,ppb
WQJAN17,I2,1/4/2017,JAN,CHLA,1.6,ppb
WQJAN17,H6,1/6/2017,JAN,CHLA,2.2,ppb
WQJAN17,H4,1/6/2017,JAN,CHLA,2.1,ppb
WQJAN17,H2,1/6/2017,JAN,CHLA,2.2,ppb
WQJAN17,15,1/6/2017,JAN,CHLA,5.2,ppb
WQJAN17,E1,1/6/2017,JAN,CHLA,2.4,ppb
WQJAN17,F2,1/6/2017,JAN,CHLA,3.6,ppb
WQJAN17,F3,1/6/2017,JAN,CHLA,2.8,ppb
WQJAN17,A4,1/10/2017,JAN,CHLA,8.2,ppb
WQJAN17,09,1/10/2017,JAN,CHLA,2.7,ppb
WQJAN17,D3,1/10/2017,JAN,CHLA,10.4,ppb
WQJAN17,C2,1/10/2017,JAN,CHLA,2.8,ppb
WQJAN17,C1,1/10/2017,JAN,CHLA,6.4,ppb
WQJAN17,B3,1/10/2017,JAN,CHLA,11.4,ppb
WQJAN18,M3,1/10/2018,JAN,CHLA,2.1,ppb
WQJAN18,I2,1/10/2018,JAN,CHLA,0.9,ppb
WQJAN18,J2,1/10/2018,JAN,CHLA,1.6,ppb
WQJAN18,H2,1/10/2018,JAN,CHLA,2.1,ppb
WQJAN18,H4,1/10/2018,JAN,CHLA,1,ppb
WQJAN18,K2,1/10/2018,JAN,CHLA,1.5,ppb
WQJAN18,H6,1/10/2018,JAN,CHLA,1.6,ppb
WQJAN18,D3,1/11/2018,JAN,CHLA,3.7,ppb
WQJAN18,E1,1/11/2018,JAN,CHLA,3,ppb
WQJAN18,F2,1/11/2018,JAN,CHLA,1.6,ppb
WQJAN18,09,1/11/2018,JAN,CHLA,2.1,ppb
WQJAN18,B3,1/11/2018,JAN,CHLA,4.9,ppb
WQJAN18,A4,1/11/2018,JAN,CHLA,4.4,ppb
WQJAN18,C2,1/11/2018,JAN,CHLA,2.8,ppb
WQJAN18,C1,1/11/2018,JAN,CHLA,2.4,ppb
WQJAN18,15,1/12/2018,JAN,CHLA,10.5,ppb
WQJAN18,F3,1/12/2018,JAN,CHLA,1,ppb
WQJAN19,h4,1/2/2019,JAN,CHLA,4,ppb
WQJAN19,H2,1/2/2019,JAN,CHLA,3.3,ppb
WQJAN19,H6,1/2/2019,JAN,CHLA,4.3,ppb
WQJAN19,M3,1/2/2019,JAN,CHLA,2,ppb
WQJAN19,K2,1/2/2019,JAN,CHLA,2.2,ppb
WQJAN19,J2,1/2/2019,JAN,CHLA,2.5,ppb
WQJAN19,I2,1/2/2019,JAN,CHLA,4.8,ppb
WQJAN19,09,1/3/2019,JAN,CHLA,5.5,ppb
WQJAN19,A4,1/3/2019,JAN,CHLA,11.7,ppb
WQJAN19,B3,1/3/2019,JAN,CHLA,9.9,ppb
WQJAN19,C1,1/3/2019,JAN,CHLA,7,ppb
WQJAN19,C2,1/3/2019,JAN,CHLA,6.9,ppb
WQJAN19,D3,1/7/2019,JAN,CHLA,10.7,ppb
WQJAN19,F2,1/7/2019,JAN,CHLA,5.5,ppb
WQJAN19,E1,1/7/2019,JAN,CHLA,7.7,ppb
WQJAN19,F3,1/7/2019,JAN,CHLA,7.7,ppb
WQJAN19,15,1/7/2019,JAN,CHLA,11.6,ppb
WQJAN20,M3,1/6/2020,JAN,CHLA,2.2,ppb
WQJAN20,H2,1/7/2020,JAN,CHLA,2.8,ppb
WQJAN20,J2,1/7/2020,JAN,CHLA,2.4,ppb
WQJAN20,I2,1/7/2020,JAN,CHLA,3,ppb
WQJAN20,K2,1/7/2020,JAN,CHLA,2.6,ppb
WQJAN20,A4,1/9/2020,JAN,CHLA,4.2,ppb
WQJAN20,09,1/9/2020,JAN,CHLA,2.8,ppb
WQJAN20,C1,1/9/2020,JAN,CHLA,2.6,ppb
WQJAN20,D3,1/9/2020,JAN,CHLA,2.5,ppb
WQJAN20,E1,1/9/2020,JAN,CHLA,2.5,ppb
WQJAN20,B3,1/9/2020,JAN,CHLA,3,ppb
WQJAN20,C2,1/9/2020,JAN,CHLA,2.3,ppb
WQJAN20,F3,1/10/2020,JAN,CHLA,4.1,ppb
WQJAN20,H6,1/10/2020,JAN,CHLA,5.4,ppb
WQJAN20,H4,1/10/2020,JAN,CHLA,4.3,ppb
WQJAN20,F2,1/10/2020,JAN,CHLA,3.3,ppb
WQJAN20,15,1/10/2020,JAN,CHLA,2.9,ppb
WQJAN23,M3,1/3/2023,JAN,CHLA,1.2,ppb
WQJAN23,K2,1/3/2023,JAN,CHLA,0.9,ppb
WQJAN23,I2,1/3/2023,JAN,CHLA,1.4,ppb
WQJAN23,H2,1/3/2023,JAN,CHLA,2,ppb
WQJAN23,J2,1/3/2023,JAN,CHLA,1.8,ppb
WQJAN23,A4,1/5/2023,JAN,CHLA,7.9,ppb
WQJAN23,C2,1/5/2023,JAN,CHLA,9.1,ppb
WQJAN23,D3,1/5/2023,JAN,CHLA,6.5,ppb
WQJAN23,C1,1/5/2023,JAN,CHLA,8.6,ppb
WQJAN23,B3,1/5/2023,JAN,CHLA,10.8,ppb
WQJAN23,09,1/5/2023,JAN,CHLA,2.5,ppb
WQJAN23,H4,1/6/2023,JAN,CHLA,0.9,ppb
WQJAN23,H6,1/6/2023,JAN,CHLA,4.3,ppb
WQJAN23,E1,1/6/2023,JAN,CHLA,4.2,ppb
WQJAN23,F3,1/6/2023,JAN,CHLA,4,ppb
